image_name,confidence_value,iou_value
IMG_20180724_125230.jpg,0.25863147,0.7730385129307182
IMG_20180719_143637.jpg,0.8453679,0.900509324033016
IMG_20180720_123553.jpg,0.76155776,0.9177984615746818
IMG_20180717_120957.jpg,0.8678545,0.8582354766646918
IMG_20180723_124522.jpg,0.7653387,0.5630632357514053
IMG_20180724_125420.jpg,0.7990371,0.951161528115076
IMG_0232.JPG,0.8395376,0.9682366044423687
IMG_20180725_120338.jpg,0.8969126,0.9467263329777255
IMG_1234.jpg,0.4158297,0.8155325264692701
IMG_20180720_142150.jpg,0.6733727,0.7992811871181428
IMG_20180723_123437.jpg,0.26873028,0.7772623322307133
IMG_20180723_123254.jpg,0.9014345,0.9520547208439534
IMG_20180723_123106.jpg,0.6446798,0.8117137890103524
IMG_20180714_103103.jpg,0.8528262,0.9206028488220165
IMG_20180724_123021.jpg,0.7872366,0.9085676847278386
IMG_20180723_145353.jpg,0.78667104,0.9356397587093791
IMG_20180724_121309.jpg,0.69462657,0.9334212180528279
IMG_20180720_142509.jpg,0.8915589,0.9473270947637745
IMG_20180725_122231.jpg,0.87439513,0.9037629793710411
IMG_20180713_104842.jpg,0.78162783,0.8362378177658994
IMG_20180719_123848.jpg,0.8174552,0.7349268844708923
IMG_20180724_150758.jpg,0.8497559,0.9427644104720301
IMG_20180713_105001.jpg,0.7388736,0.9265628986138471
IMG_0233.JPG,0.89509887,0.973105222215327
IMG_20100101_031126.jpg,0.7421224,0.871971102704351
IMG_20180714_094920.jpg,0.8099585,0.8526844745988613
IMG_20180719_123656.jpg,0.5720587,0.7375285203462436
IMG_20180810_092957.jpg,0.7268849,0.5602648118150617
IMG_20100101_032219.jpg,0.83427274,0.9579644156205197
IMG_20180723_123915.jpg,0.6855497,0.8237704624815293
IMG_20180724_121053.jpg,0.90139675,0.9584372191905548
IMG_20180723_145744.jpg,0.86122704,0.9124102739042776
IMG_1263.jpg,0.8552948,0.9474044424330057
IMG_20180723_123134.jpg,0.8959347,0.9137279990510445
IMG_20180721_090336.jpg,0.91640294,0.40682865905480925
IMG_20180714_103949.jpg,0.88378626,0.8758925963053393
IMG_20100101_030359.jpg,0.63251966,0.4138437676577506
IMG_20180723_123225.jpg,0.88424313,0.9766467372476243
IMG_20100101_032102.jpg,0.707101,0.9043390276820185
IMG_20180721_090501.jpg,0.85773,0.9548835940615804
